config_id,run_id,status,test_rmse,val_loss,training_time,iterations,stopping_condition,width_NODE,depth_NODE,normalize,dropout,batch_size,learning_rate,solver,weight_decay,dt0,rtol,atol,error,output_dir,recovered_checkpoint,prediction_file
35,2,success,0.005438109273592359,2.5798649524291807e-05,850.5406701564789,4701,val_loss_stagnation,256,1,True,0.1,16,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_35/run_2,,
36,0,success,0.005035375411025792,2.9369490333117025e-05,781.12264585495,3801,val_loss_stagnation,128,1,True,0.1,32,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_36/run_0,,
36,1,success,0.0054648833049298715,2.5154147218068014e-05,600.8348271846771,3951,val_loss_stagnation,128,1,True,0.1,32,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_36/run_1,,
36,2,success,0.005462561298779051,2.7120756337915845e-05,564.6768951416016,3701,val_loss_stagnation,128,1,True,0.1,32,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_36/run_2,,
37,0,success,0.004994736162403359,3.0074538385886373e-05,591.5871739387512,2851,val_loss_stagnation,512,1,True,0.1,16,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_37/run_0,,
37,1,success,0.005536251010092929,2.5302761273593425e-05,648.0382013320923,3151,val_loss_stagnation,512,1,True,0.1,16,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_37/run_1,,
37,2,success,0.005499815634392669,2.5126685195570438e-05,1247.575442790985,4351,val_loss_stagnation,512,1,True,0.1,16,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_37/run_2,,
38,0,success,0.004968903838107608,2.8361668399018433e-05,1066.2465574741364,2851,val_loss_stagnation,192,1,True,0.1,64,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_38/run_0,,
38,1,success,0.005469984103135597,2.527112000751167e-05,954.9531400203705,2401,val_loss_stagnation,192,1,True,0.1,64,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_38/run_1,,
38,2,success,0.005272913298544006,2.4400927249240132e-05,950.1501867771149,2801,val_loss_stagnation,192,1,True,0.1,64,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_38/run_2,,
39,0,success,0.004985983762177948,2.8584082538416588e-05,1997.0008444786072,2001,val_loss_stagnation,256,1,True,0.1,192,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_39/run_0,,
39,1,success,0.00492873580175975,2.1931219520760345e-05,3626.6854317188263,3651,val_loss_stagnation,256,1,True,0.1,192,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_39/run_1,,
39,2,success,0.004265295107977638,1.7334670229403786e-05,6477.029285430908,6601,val_loss_stagnation,256,1,True,0.1,192,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_39/run_2,,
